cid,Comment,time,author,channel,votes,replies,photo,heart,reply,time_parsed,Movie Name,IMDb Rating
UgyZOQvskUXTkLA61Tt4AaABAg.9K4RlZfGcgU9KDjtWUOukq,"And the breeed that is said to be the most stupid, if you want to go there",3 years ago,@nek0mata,UCffYWkNiPzdsukxyoKKNCmw,0,,https://yt3.ggpht.com/BwTF6OwxHFm01vybeebqSWmJpp3vs11-2KZSfSDiGcN5qUQVbtVmxZFE3aL7_LTf5a78mmfZ=s88-c-k-c0x00ffffff-no-rj,False,True,1639340181.939569,Cruella,6.7
UgyZOQvskUXTkLA61Tt4AaABAg.9K4RlZfGcgU9KE8NV0tLbZ,but she was millionaire,3 years ago,@Basilbbcito,UCpVk87T0bv5XQpZ0P53TJCg,0,,https://yt3.ggpht.com/ytc/AIdro_npRb-EgT_wP62SBZemLRY-2bZ4Hxr24Y4hPtXJtz0=s88-c-k-c0x00ffffff-no-rj,False,True,1639340181.940567,Cruella,6.7
UgyZOQvskUXTkLA61Tt4AaABAg.9K4RlZfGcgU9KECJWaAV6W,Ok,3 years ago,@niamhkelli,UC1tkgd9Z-ioZXW8kYYoo9xA,0,,https://yt3.ggpht.com/D63GFCiGQ9i3N9B9uq1A6IDixTYpJBEmqHfg58BxNA3GfjFyiJI1ZFcVYvEC2q6t1GOMnqTNpnY=s88-c-k-c0x00ffffff-no-rj,False,True,1639340181.941568,Cruella,6.7
UgwLK_yHvJo-VHFLHth4AaABAg.9S7WTZdcOTT9cABmbOIE2g,Emma stone was the best choice for cruella,2 years ago,@alisheikh444,UCCSj6X_kWuhHZzquaTDHHzA,5,,https://yt3.ggpht.com/ytc/AIdro_nHNmhgK4mtwlkvbYzWQNsHe7dvV4nJKisK6SmVW8O7u9Pa8T0cWxyinae9f8_eisKzEw=s88-c-k-c0x00ffffff-no-rj,False,True,1670876182.173949,Cruella,6.7
UgwLK_yHvJo-VHFLHth4AaABAg.9S7WTZdcOTT9wDH_hHTC_X,Both Emmas were great ;),1 year ago,@marionbezou2956,UCpfdMKVM7zp0Ma3iKvsmoww,1,,https://yt3.ggpht.com/ytc/AIdro_mAjm_zO8UqnWNLkhexV6mBqrUdibmxdzX08orM-pY=s88-c-k-c0x00ffffff-no-rj,False,True,1702412182.173949,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9JsTbEhQ5HO,HAHAHHA,3 years ago,@Georgewalking,UCluSCl_C7ttz-eEICEZ5vAA,15,,https://yt3.ggpht.com/eqZ7wy2xlDm9Az6S6SQ3ADIzt_XIV6hV15JBzUGR8bKZcY9gQmxoquvay3bHy7GbnLOP7oqzcIE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.440133,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9JsZpcPuB2W,YES! 😂,3 years ago,@Wickedfan219,UCzLysh7qFQGYmfRg-kgWG6Q,3,,https://yt3.ggpht.com/ytc/AIdro_m1cYxBllOQlbp49OT0zhNzC3lii3l7WtBNawNJiPjLWA=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.442128,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9Js_zf_2jEE,Good one 😂👍🏻,3 years ago,@almiibbo,UCGtHHiDbs8y2-V8fVF7mEBg,1,,https://yt3.ggpht.com/ytc/AIdro_n86nJ0ASyPBuVXrInv_jEV6Brv6spUKxzOKv6dWIXhwMk=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.444079,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9Jsbczizm0H,FAX😂,3 years ago,@levimartinez9291,UClQL3FKHhxaJdjD0Qh2_36A,3,,https://yt3.ggpht.com/ytc/AIdro_li2VnrqGm0lEzYpaxCTBn_rv6cXRpweqmiMrg9a6pDTpE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.446077,Cruella,6.7
UgwpWWHMMyuTaDzFKw14AaABAg.9JsIzyTzDq-9JsbwXHU6QG,MURRAY,3 years ago,@gloomgirl,UCJ25cM2da31kHsfJCm6ZoJw,1,,https://yt3.ggpht.com/kaTSHezxmu1ZEp46UFfEjQt_9lxTwqjhdgijyxp3OP7OqogcsQMT3JdhPlJonPXMLUEWUNdl-w=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.447089,Cruella,6.7
